AirTemperature,RelativeH,AirPressure,WindDirection,WindSpeed,Ant1RefractionEL,Ant2refractionEL,Ant9refractionEL,Ant4refractionEL,Ant5refractionEL,Ant6refractionEL,Ant7refractionEL,Ant1PoitingEL,Ant2PoitingEL,Ant3PoitingEL,Ant4PoitingEL,Ant5PoitingEL,Ant6PoitingEL,Ant7PoitingEL,Ant1ScanEL,Ant2ScanEL,Ant3ScanEL,Ant4ScanEL,Ant5ScanEL,Ant6ScanEL,Ant7ScanEL,Ant1PointingAZ,Ant2PointingAZ,Ant3PointingAZ,Ant4PointingAZ,Ant5PointingAZ,Ant6PointingAZ,Ant7PointingAZ,Ant1refractionAZ,Ant2refractionAZ,Ant3refractionAZ,Ant4refractionAZ,Ant5refractionAZ,Ant6refractionAZ,Ant7refractionAZ,Ant1ScanAZ,Ant2ScanAZ,Ant3ScanAZ,Ant4ScanAZ,Ant5ScanAZ,Ant6ScanAZ,Ant7ScanAZ,AmpHH1,phaseHH1,AmpHH2,phaseHH2,AmpHH3,phaseHH3,AmpHH4,phaseHH4,AmpHH5,phaseHH5,AmpHH6,phaseHH6,AmpHH7,phaseHH7,AmpVV1,phaseVV1,AmpVV2,phaseVV2,AmpVV3,phaseVV3,AmpVV4,phaseVV4,AmpVV5,phaseVV5,AmpVV6,phaseVV6,AmpVV7,phaseVV7
9.240175227880063957e+00,4.295855821875325375e+01,9.023848694864648223e+02,1.367229443852098996e+02,2.227536330009198817e+00,2.481712188344108938e+01,2.481687376600951112e+01,2.481695072280184178e+01,2.481689144463556218e+01,2.481718885481514292e+01,2.481788654039970154e+01,2.481645553599620158e+01,2.496515474524497691e+01,2.501212979373931944e+01,2.480156734533309759e+01,2.495514689683914611e+01,2.479632824225425480e+01,2.464713449687958047e+01,2.489445335154533723e+01,2.478358636353752686e+01,2.478311567270698390e+01,2.478305951111990169e+01,2.478324048405790947e+01,2.478375408673497304e+01,2.478430293269810392e+01,2.478277522568388491e+01,1.876420961210498319e+02,1.876567748969077911e+02,1.877539073452472564e+02,1.878810903452873049e+02,1.878812512969017234e+02,1.877338181211189863e+02,1.878928532968521097e+02,1.877870214751072524e+02,1.877869256693988405e+02,1.877869763729886188e+02,1.877869769381320850e+02,1.877870340226588155e+02,1.877871319648539838e+02,1.877870845317908675e+02,1.877869408561307978e+02,1.877868731393188000e+02,1.877869938470147417e+02,1.877869828029460564e+02,1.877870915468049304e+02,1.877871520007696517e+02,1.877870911402915794e+02,9.070041775703430176e-02,2.386938631534576416e-01,8.794432133436203003e-02,1.283041954040527344e+00,9.569503366947174072e-02,-3.035363674163818359e+00,1.005003601312637329e-01,3.181944191455841064e-01,9.398446977138519287e-02,3.024085701904682955e-13,9.757769107818603516e-02,2.520954132080078125e+00,9.407235682010650635e-02,-5.249423384666442871e-01,9.677210450172424316e-02,2.554922342300415039e+00,9.281082451343536377e-02,-2.246199846267700195e-01,9.837659448385238647e-02,-2.287498950958251953e+00,9.569144994020462036e-02,-8.240982294082641602e-01,9.471040964126586914e-02,4.801450469854584568e-12,1.012867987155914307e-01,-1.312810897827148438e+00,8.899099379777908325e-02,3.868153691291809082e-01
9.091444598170150826e+00,4.302386609597350287e+01,9.026966609432444102e+02,1.233782875270877639e+02,1.053987479749704192e+00,2.128137946908890399e+01,2.128096843600389221e+01,2.128112473963451379e+01,2.128114117421872464e+01,2.128135243395225018e+01,2.128205481236101448e+01,2.128066184184121212e+01,2.142466140727997015e+01,2.148349150362014726e+01,2.126712349638938804e+01,2.141842651090622240e+01,2.125864660720825228e+01,2.110629571094512968e+01,2.135771001453399975e+01,2.124149749200091719e+01,2.124108374617260964e+01,2.124112284531204864e+01,2.124112974723052005e+01,2.124135744499008283e+01,2.124213041381121414e+01,2.124067815294652206e+01,1.768452973614206769e+02,1.768528547855377155e+02,1.769493174818038881e+02,1.770820579854965331e+02,1.770782067855834896e+02,1.769347123855590667e+02,1.770974099855422708e+02,1.769872140694108964e+02,1.769871369075423218e+02,1.769872431176051464e+02,1.769873586046026332e+02,1.769873692805542760e+02,1.769874348570116354e+02,1.769875090571540568e+02,1.769872533986213909e+02,1.769871481612916568e+02,1.769872796076444672e+02,1.769873586046026332e+02,1.769873715082813703e+02,1.769874229520381732e+02,1.769874616376041274e+02,9.088381379842758179e-02,1.359166651964187622e-01,8.417178690433502197e-02,1.044260501861572266e+00,9.610675275325775146e-02,-3.121606111526489258e+00,9.499437361955642700e-02,3.593637943267822266e-01,9.834269434213638306e-02,7.195284645877819685e-11,9.833694994449615479e-02,2.451035022735595703e+00,9.725707769393920898e-02,-4.838335216045379639e-01,9.737142175436019897e-02,2.435916185379028320e+00,8.847238123416900635e-02,-4.836738705635070801e-01,1.001205295324325562e-01,-2.400871992111206055e+00,9.096159785985946655e-02,-7.775442004203796387e-01,1.011128425598144531e-01,4.116563687150964768e-11,1.014222875237464905e-01,-1.395645022392272949e+00,9.162155538797378540e-02,4.092372655868530273e-01
9.203081405607271392e+00,4.278912167358213026e+01,9.022550762909767172e+02,1.477556519803658546e+02,-4.253185836605948011e-02,2.370998932728949882e+01,2.370959205215940813e+01,2.370962212535368252e+01,2.370964438205553648e+01,2.370986711963581328e+01,2.371069150209382670e+01,2.370913771611011001e+01,2.385572034430503408e+01,2.390868051137924510e+01,2.369512454428672754e+01,2.384737425570488156e+01,2.368837225570678839e+01,2.353776914429664657e+01,2.378679999999999950e+01,2.367446781420662205e+01,2.367430056482715628e+01,2.367414956465690778e+01,2.367419827076611227e+01,2.367434100833703070e+01,2.367522059618252683e+01,2.367377099979165678e+01,1.825598410328864816e+02,1.825714794886588948e+02,1.826688136329174199e+02,1.827984314886093102e+02,1.827971924809920949e+02,1.826510582885742338e+02,1.828109700657844598e+02,1.827038407370724826e+02,1.827037267797208528e+02,1.827038681076800515e+02,1.827038882658610248e+02,1.827039344329332380e+02,1.827040003512838666e+02,1.827038836543853790e+02,1.827038404788836772e+02,1.827036765389764241e+02,1.827038480563199130e+02,1.827038511198689434e+02,1.827038904454489909e+02,1.827039803441603567e+02,1.827038668517121494e+02,9.018062055110931396e-02,1.251740157604217529e-01,8.524052798748016357e-02,1.054637074470520020e+00,9.505977481603622437e-02,-3.111995458602905273e+00,9.586229920387268066e-02,3.687410354614257812e-01,9.820570051670074463e-02,6.781479544581969776e-11,9.789851307868957520e-02,2.452351093292236328e+00,9.699095040559768677e-02,-4.643234014511108398e-01,9.722047299146652222e-02,2.427383899688720703e+00,8.933032304048538208e-02,-4.693700671195983887e-01,9.835360944271087646e-02,-2.389820575714111328e+00,9.164258092641830444e-02,-7.658112049102783203e-01,1.009169071912765503e-01,4.949467571901955409e-11,1.009423211216926575e-01,-1.392241001129150391e+00,9.138513356447219849e-02,4.319333732128143311e-01
9.045614959526655952e+00,4.260309988713666485e+01,9.024018882657537688e+02,2.013268741935198136e+02,2.018037692285386875e+00,2.368089953797249692e+01,2.368041593845001103e+01,2.368054671284301094e+01,2.368062787196803498e+01,2.368082415759840131e+01,2.368144849203155289e+01,2.368013631660617335e+01,2.382662366046905333e+01,2.387942612094879280e+01,2.366603022671826650e+01,2.381822778139114405e+01,2.365940000000000509e+01,2.350857206044197056e+01,2.375789999999999935e+01,2.364540752527582157e+01,2.364497663805938998e+01,2.364503334524579259e+01,2.364511245151909691e+01,2.364536783965353095e+01,2.364606073573733624e+01,2.364479115328390080e+01,1.824613673209190381e+02,1.824729791813373652e+02,1.825703241813659474e+02,1.827000077813625296e+02,1.826987224759749324e+02,1.825525301511395639e+02,1.827126331814289131e+02,1.826053428057944643e+02,1.826052458488216814e+02,1.826054219206108087e+02,1.826054552741342718e+02,1.826054240374637914e+02,1.826054656553716882e+02,1.826055415304594476e+02,1.826053464864741613e+02,1.826051589460398645e+02,1.826054018959994210e+02,1.826054552741342718e+02,1.826054240374637914e+02,1.826054816411289892e+02,1.826055069185431421e+02,8.929653465747833252e-02,1.273224055767059326e-01,8.674523979425430298e-02,9.894759654998779297e-01,9.375613927841186523e-02,-3.103594064712524414e+00,9.999059140682220459e-02,3.499991595745086670e-01,9.733656793832778931e-02,5.131524372092854946e-11,9.637425839900970459e-02,2.461410999298095703e+00,9.492143243551254272e-02,-4.391334652900695801e-01,9.633059799671173096e-02,2.444523811340332031e+00,9.143049269914627075e-02,-5.389888882637023926e-01,9.617022424936294556e-02,-2.367267608642578125e+00,9.421049058437347412e-02,-7.935341000556945801e-01,9.982246160507202148e-02,3.335822243433206324e-11,1.002033799886703491e-01,-1.378366708755493164e+00,9.050948917865753174e-02,4.567931890487670898e-01
9.233335608802317296e+00,4.163888373651516872e+01,9.023985238498082708e+02,1.739048483096545397e+02,3.526940818541832723e+00,2.138605463911450144e+01,2.138612016899198665e+01,2.138597919640038114e+01,2.138603243394749853e+01,2.138626464219301937e+01,2.138696293240658619e+01,2.138524754413023032e+01,2.152928382053375245e+01,2.158888595880925720e+01,2.137200448579788414e+01,2.152329349892877985e+01,2.136358946537971804e+01,2.121117897966368560e+01,2.146226455512046627e+01,2.134654191512939647e+01,2.134648937980932004e+01,2.134617054040950990e+01,2.134628273223420791e+01,2.134662893919382753e+01,2.134720217741234904e+01,2.134574602278941668e+01,1.764597823022365617e+02,1.764678653463308819e+02,1.765640347675323483e+02,1.766973456375642968e+02,1.766928056115627044e+02,1.765501328790188040e+02,1.767115615021228905e+02,1.766032664311995006e+02,1.766028408558799185e+02,1.766019632270773911e+02,1.766029226687788878e+02,1.766011174335427825e+02,1.766035369565652786e+02,1.766030210047950106e+02,1.766027206857320948e+02,1.766017339241234936e+02,1.766041971926605925e+02,1.766019053786786230e+02,1.766027639938805009e+02,1.766018950544097095e+02,1.766026361583184325e+02,9.093779325485229492e-02,2.248344123363494873e-01,8.731885999441146851e-02,1.236824035644531250e+00,9.506856650114059448e-02,-3.025586366653442383e+00,1.007819473743438721e-01,3.352088928222656250e-01,9.463385492563247681e-02,0.000000000000000000e+00,9.723412990570068359e-02,2.477756738662719727e+00,9.546302258968353271e-02,-5.051848292350769043e-01,9.680557250976562500e-02,2.533051013946533203e+00,9.234809875488281250e-02,-2.806645333766937256e-01,9.774971753358840942e-02,-2.286207437515258789e+00,9.598811715841293335e-02,-8.145029544830322266e-01,9.519413858652114868e-02,7.165578026768759656e-12,1.009416505694389343e-01,-1.358065485954284668e+00,9.036827087402343750e-02,3.955825865268707275e-01
9.348056667703620093e+00,4.023048327302159066e+01,9.032524547599707603e+02,1.787075369392693176e+02,2.187966241421150038e+00,2.522484729572075324e+01,2.522479841950858415e+01,2.522462886556980166e+01,2.522451329400593067e+01,2.522471928403183483e+01,2.522544435116301997e+01,2.522397871599287100e+01,2.536779999999999902e+01,2.542744409741304068e+01,2.521078283896446237e+01,2.536176247797012095e+01,2.520397963895797844e+01,2.505212479870014164e+01,2.530193816103935234e+01,2.519180045677053315e+01,2.519188633712595404e+01,2.519166972100801161e+01,2.519158150318967415e+01,2.519182710379925894e+01,2.519255493146548730e+01,2.519101270799415815e+01,1.762638770830631358e+02,1.762738039350197994e+02,1.763739914831638202e+02,1.765047762830734257e+02,1.765049203610420250e+02,1.763583402416164461e+02,1.765145544831752602e+02,1.764091365755069774e+02,1.764091133299266971e+02,1.764091718952260237e+02,1.764091347513314361e+02,1.764091815512122139e+02,1.764091287417646754e+02,1.764092674093632240e+02,1.764091165258131753e+02,1.764091333429194606e+02,1.764091947749559495e+02,1.764091136639431738e+02,1.764091749795954911e+02,1.764091087520324663e+02,1.764092783704869305e+02,9.103065729141235352e-02,2.123058140277862549e-01,8.795938640832901001e-02,1.184304952621459961e+00,9.536378830671310425e-02,-3.029099702835083008e+00,1.010170206427574158e-01,3.385399580001831055e-01,9.467842429876327515e-02,0.000000000000000000e+00,9.741797298192977905e-02,2.458452701568603516e+00,9.475375711917877197e-02,-4.907896220684051514e-01,9.715002775192260742e-02,2.521674394607543945e+00,9.287656843662261963e-02,-3.299659490585327148e-01,9.814884513616561890e-02,-2.289429187774658203e+00,9.636857360601425171e-02,-8.086688518524169922e-01,9.514484554529190063e-02,9.559054069130379361e-12,1.011333614587783813e-01,-1.372955203056335449e+00,8.970293402671813965e-02,4.071275591850280762e-01
9.241854285053065610e+00,4.122819149494171143e+01,9.029124077765565062e+02,1.885494613165347459e+02,3.676957847045931871e+00,2.523729823931586935e+01,2.523689120823638987e+01,2.523692592928374268e+01,2.523693250904891983e+01,2.523716903058904037e+01,2.523782350176619005e+01,2.523654077495159953e+01,2.538034465169636889e+01,2.543977659101486211e+01,2.522308179101943892e+01,2.537418019104003619e+01,2.521643577303886374e+01,2.506466100897788962e+01,2.531456099104881119e+01,2.520458110693438414e+01,2.520416495329556383e+01,2.520423515016295113e+01,2.520418344026334623e+01,2.520430584592616441e+01,2.520513131192857870e+01,2.520375406304919608e+01,1.762391749231836400e+02,1.762490668179511886e+02,1.763492964179039006e+02,1.764801794269084780e+02,1.764802428179741014e+02,1.763337420179366859e+02,1.764899380179405171e+02,1.763844594448822818e+02,1.763844303990267122e+02,1.763844723841582720e+02,1.763845307050690963e+02,1.763845989603399858e+02,1.763844774231948804e+02,1.763846152019065698e+02,1.763845290574343210e+02,1.763844503901007101e+02,1.763845506078944254e+02,1.763845105063839753e+02,1.763845591732366813e+02,1.763844984037063455e+02,1.763845952490644322e+02,9.063755720853805542e-02,1.945810317993164062e-01,8.788964152336120605e-02,1.137124061584472656e+00,9.539973735809326172e-02,-3.042544841766357422e+00,1.005506590008735657e-01,3.423357903957366943e-01,9.515983611345291138e-02,0.000000000000000000e+00,9.782455116510391235e-02,2.426556825637817383e+00,9.539984166622161865e-02,-4.671740233898162842e-01,9.650009125471115112e-02,2.502214431762695312e+00,9.297941625118255615e-02,-3.696303069591522217e-01,9.803691506385803223e-02,-2.304630279541015625e+00,9.605193138122558594e-02,-8.023474812507629395e-01,9.583408385515213013e-02,1.423545743090004478e-11,1.016490682959556580e-01,-1.402358293533325195e+00,9.029729664325714111e-02,4.272763431072235107e-01
9.297405104286047717e+00,4.139181797622541126e+01,9.018535836540219179e+02,1.971361665951477846e+02,1.820704969556844688e+00,2.875492961128079727e+01,2.875458356891344991e+01,2.875467395667334358e+01,2.875455604273490451e+01,2.875521078776149864e+01,2.875557475826839848e+01,2.875414471140974371e+01,2.889798244075775102e+01,2.895759184074401915e+01,2.874082275924682506e+01,2.889180000000000348e+01,2.873617404074668968e+01,2.858443497082346241e+01,2.883331488151550204e+01,2.872681277609050809e+01,2.872643749816626624e+01,2.872628140149468123e+01,2.872628876853771374e+01,2.872682350026324372e+01,2.872719810579081923e+01,2.872584649184677019e+01,1.761747000000000014e+02,1.761869881592273828e+02,1.762912027592182369e+02,1.764199645592212846e+02,1.764235999999999933e+02,1.762741207993619810e+02,1.764242225592136606e+02,1.763233232993750335e+02,1.763232753201099570e+02,1.763232937090983796e+02,1.763232901179566454e+02,1.763232661883017158e+02,1.763233921143146574e+02,1.763233440808805312e+02,1.763233409188198948e+02,1.763233071302673522e+02,1.763233537240664930e+02,1.763232901179566454e+02,1.763232661883017158e+02,1.763234470403909881e+02,1.763233040551905049e+02,8.788266032934188843e-02,1.132738292217254639e-01,8.577088266611099243e-02,9.405125975608825684e-01,9.343881160020828247e-02,-3.131221055984497070e+00,1.012893915176391602e-01,2.737565040588378906e-01,9.448608011007308960e-02,7.048440997525773355e-11,9.762282669544219971e-02,2.436741352081298828e+00,9.397404640913009644e-02,-5.072013139724731445e-01,9.503513574600219727e-02,2.464112997055053711e+00,9.208473563194274902e-02,-5.460301041603088379e-01,9.795074164867401123e-02,-2.361522197723388672e+00,9.827815741300582886e-02,-8.409063220024108887e-01,9.245102852582931519e-02,7.203593971327748591e-11,1.005714014172554016e-01,-1.353480815887451172e+00,8.930101245641708374e-02,4.137912690639495850e-01
8.874302639485962985e+00,4.519367567550656872e+01,9.032091175522789399e+02,2.339788693461581488e+02,2.144381051757405565e+00,2.821617741142847535e+01,2.821589560234861693e+01,2.821650793481013153e+01,2.821647909627489526e+01,2.821663518671993387e+01,2.821629375766655556e+01,2.821738037578075620e+01,2.837958268819268426e+01,2.829420821065902913e+01,2.815250898056030593e+01,2.838404381065369009e+01,2.821575768810327389e+01,2.810494779520034569e+01,2.829635821065902945e+01,2.818710036468990054e+01,2.818673203394806848e+01,2.818728444283879497e+01,2.818736163081805657e+01,2.818746132410169380e+01,2.818711307042579506e+01,2.818830229434119161e+01,-4.596769154448508488e+01,-4.598776574468612921e+01,-4.586914652967453065e+01,-4.574810652933120991e+01,-4.574682892904281317e+01,-4.588024612903595312e+01,-4.574011372966766231e+01,-4.584226276334430139e+01,-4.584302601817708478e+01,-4.584225281154567000e+01,-4.584209751734599081e+01,-4.584192364681609888e+01,-4.584131504696090786e+01,-4.584164300867610820e+01,-4.584226833824445890e+01,-4.584308617748848746e+01,-4.584231729825361867e+01,-4.584209751734599081e+01,-4.584192364681609888e+01,-4.584143507610010460e+01,-4.584159942856419434e+01,8.860240876674652100e-02,-6.486285328865051270e-01,8.179343491792678833e-02,-1.178306698799133301e+00,9.115161746740341187e-02,2.309511661529541016e+00,9.686596691608428955e-02,-1.342386752367019653e-01,9.071140736341476440e-02,0.000000000000000000e+00,9.246224910020828247e-02,-2.935534954071044922e+00,9.203368425369262695e-02,-5.726940631866455078e-01,9.920259565114974976e-02,1.662271499633789062e+00,9.226752817630767822e-02,-2.719643354415893555e+00,9.851069003343582153e-02,3.019090414047241211e+00,9.536121785640716553e-02,-1.305025339126586914e+00,9.580134600400924683e-02,0.000000000000000000e+00,1.011823788285255432e-01,-4.920302033424377441e-01,9.309676289558410645e-02,2.897873222827911377e-01
8.815479627415152564e+00,4.473462786890693366e+01,9.031769247570900916e+02,2.176775367166078752e+02,1.329781412137187369e+00,2.807423376964887041e+01,2.807405563492927669e+01,2.807467008937001651e+01,2.807488756439092015e+01,2.807496299215121027e+01,2.807443076191650277e+01,2.807557270417717277e+01,2.823769928178787580e+01,2.815250041969308370e+01,2.801074001889228882e+01,2.824240488301308005e+01,2.807395550625590275e+01,2.796295881867408539e+01,2.815457862958908208e+01,2.804490316372416814e+01,2.804482144005294231e+01,2.804541248288776956e+01,2.804558846927497839e+01,2.804564040879493447e+01,2.804509856133146073e+01,2.804621544258328925e+01,-4.615866939239501932e+01,-4.617834782527886972e+01,-4.606012612962722130e+01,-4.593897595789563582e+01,-4.593773172984123221e+01,-4.607125692958831564e+01,-4.593079846639633246e+01,-4.603321530743461665e+01,-4.603385683947239215e+01,-4.603310856815117091e+01,-4.603286558092530356e+01,-4.603262944068223561e+01,-4.603231802074641621e+01,-4.603255858097201525e+01,-4.603323530371779526e+01,-4.603382219282485721e+01,-4.603310929901755344e+01,-4.603286558092530356e+01,-4.603262999591969873e+01,-4.603239198055560166e+01,-4.603255242203194797e+01,8.957564085721969604e-02,-6.307494640350341797e-01,8.203547447919845581e-02,-1.105851054191589355e+00,9.301024675369262695e-02,2.304005861282348633e+00,9.854260832071304321e-02,-8.938442915678024292e-02,9.172259271144866943e-02,0.000000000000000000e+00,9.109525382518768311e-02,-2.893085718154907227e+00,9.279971569776535034e-02,-5.487414598464965820e-01,9.912663698196411133e-02,1.653585553169250488e+00,9.017290920019149780e-02,-2.657269239425659180e+00,9.886215627193450928e-02,3.001905441284179688e+00,9.765066206455230713e-02,-1.276702523231506348e+00,9.458495676517486572e-02,0.000000000000000000e+00,9.704161435365676880e-02,-4.622633755207061768e-01,8.997371047735214233e-02,3.237212300300598145e-01
8.951273928862509166e+00,4.438046747097105538e+01,9.032656086660699657e+02,2.427530167095882803e+02,2.151429956610434679e+00,2.762017904800044832e+01,2.761996257431964352e+01,2.762047290808021671e+01,2.762067795431941519e+01,2.762065902465496947e+01,2.762028796695756228e+01,2.762151129705384633e+01,2.778384412875175258e+01,2.769855438847039864e+01,2.755662902895143063e+01,2.778810770797729646e+01,2.761937768721580611e+01,2.750836850748062190e+01,2.770020765071530278e+01,2.759034674300130163e+01,2.759018621240361568e+01,2.759067825522850015e+01,2.759083280589371157e+01,2.759084689910130095e+01,2.759044476123859724e+01,2.759170334565779470e+01,-4.676112136563745025e+01,-4.678013486522593212e+01,-4.666306635508537681e+01,-4.654168437614440279e+01,-4.654087195448875747e+01,-4.667360395455360589e+01,-4.653268119244465595e+01,-4.663564809325080773e+01,-4.663631238652257593e+01,-4.663564862316132320e+01,-4.663536258037773052e+01,-4.663520538005495553e+01,-4.663457895966197952e+01,-4.663500174008388655e+01,-4.663566808855438239e+01,-4.663631896481787464e+01,-4.663562855457529110e+01,-4.663542257300797189e+01,-4.663514801181927538e+01,-4.663464980200381405e+01,-4.663498375024374809e+01,9.240774065256118774e-02,3.322755396366119385e-01,8.324076980352401733e-02,1.413110852241516113e+00,9.508429467678070068e-02,-3.004417657852172852e+00,9.699006378650665283e-02,3.459757566452026367e-01,8.802947402000427246e-02,0.000000000000000000e+00,9.822489321231842041e-02,2.945781469345092773e+00,9.856743365526199341e-02,-6.232259273529052734e-01,9.683178365230560303e-02,2.601185560226440430e+00,8.947365731000900269e-02,-1.506681144237518311e-01,9.792527556419372559e-02,-2.321806669235229492e+00,9.286431223154067993e-02,-8.620662689208984375e-01,8.982415497303009033e-02,0.000000000000000000e+00,1.020518690347671509e-01,-9.175022244453430176e-01,9.187276661396026611e-02,2.411204576492309570e-01
8.916039682521200049e+00,4.424328041062246086e+01,9.025961666038522253e+02,2.772773051335144032e+02,9.719212141031972063e-01,2.807393460613623759e+01,2.807352411118351654e+01,2.807362971418282171e+01,2.807371009493090241e+01,2.807397813498083394e+01,2.807468693927031467e+01,2.807327731861892772e+01,2.822064832696914749e+01,2.827120000000000033e+01,2.805885512695312656e+01,2.821162330291641851e+01,2.805463076348304696e+01,2.790497416348457449e+01,2.815213740875520898e+01,2.804467609569696052e+01,2.804432926068442455e+01,2.804438254169394540e+01,2.804438332838177672e+01,2.804476385337291333e+01,2.804532437028747438e+01,2.804412395091399901e+01,-1.754876316730499184e+02,-1.754714152729987973e+02,-1.753703924365043463e+02,-1.752444640729904393e+02,-1.752411892149292783e+02,-1.753913715304329344e+02,-1.752379812956385763e+02,-1.753396627569628663e+02,-1.753397528928818474e+02,-1.753397314573772974e+02,-1.753396698637715758e+02,-1.753397553533530413e+02,-1.753395681508353618e+02,-1.753397138650215652e+02,-1.753397068570650958e+02,-1.753397652510857370e+02,-1.753397390877272528e+02,-1.753396768539169841e+02,-1.753397553533530413e+02,-1.753395991530548770e+02,-1.753396907360568377e+02,9.286236017942428589e-02,3.384244441986083984e-01,8.517360687255859375e-02,1.484051346778869629e+00,9.558556228876113892e-02,-2.976552724838256836e+00,9.732946008443832397e-02,3.620462119579315186e-01,8.769053965806961060e-02,0.000000000000000000e+00,9.682999551296234131e-02,2.851406812667846680e+00,9.724282473325729370e-02,-5.504464507102966309e-01,9.660179167985916138e-02,2.612107992172241211e+00,9.143324196338653564e-02,-7.956258207559585571e-02,9.824475646018981934e-02,-2.295433282852172852e+00,9.279344230890274048e-02,-8.509677648544311523e-01,8.938475698232650757e-02,0.000000000000000000e+00,1.008270531892776489e-01,-1.012286186218261719e+00,9.146433323621749878e-02,3.093335330486297607e-01
8.975453648711168242e+00,4.400992541024130844e+01,9.030091787873701605e+02,2.474332134591901990e+02,6.495455674163654880e-01,2.632583184059370041e+01,2.632560387143256264e+01,2.632565677543790983e+01,2.632566056645665853e+01,2.632581017514214849e+01,2.632671109467881720e+01,2.632526757269744877e+01,2.647275949583053389e+01,2.652265493390667928e+01,2.631078665208816503e+01,2.646362789583206165e+01,2.630570964369773890e+01,2.615599999999999881e+01,2.640362090415954555e+01,2.629430098626156820e+01,2.629391603577459691e+01,2.629400271650176535e+01,2.629418732088333854e+01,2.629436016773346552e+01,2.629506659032044524e+01,2.629362596165752564e+01,1.850583897479057214e+02,1.850733966958045755e+02,1.851725222465232719e+02,1.852994478958129605e+02,1.853010330958366580e+02,1.851523382958412185e+02,1.853087390957832383e+02,1.852047386232788142e+02,1.852046931336909665e+02,1.852047649399013949e+02,1.852047387074544815e+02,1.852048283329056630e+02,1.852048154481973938e+02,1.852048048118172687e+02,1.852046735670439261e+02,1.852046951438032067e+02,1.852047000819886478e+02,1.852047387074544815e+02,1.852048283329056630e+02,1.852047748400015905e+02,1.852047978581186385e+02,9.230236709117889404e-02,2.823761403560638428e-01,8.588290959596633911e-02,1.392632842063903809e+00,9.125154465436935425e-02,-2.973140239715576172e+00,9.514790773391723633e-02,3.446263372898101807e-01,9.144324064254760742e-02,-8.967294788664315064e-12,9.780026972293853760e-02,2.727545738220214844e+00,8.977196365594863892e-02,-5.963949561119079590e-01,9.589109569787979126e-02,2.580199241638183594e+00,9.087309986352920532e-02,-1.345177590847015381e-01,9.230600297451019287e-02,-2.270109415054321289e+00,9.266015142202377319e-02,-8.350343704223632812e-01,9.388445317745208740e-02,0.000000000000000000e+00,1.015566363930702209e-01,-1.114379644393920898e+00,8.549008518457412720e-02,2.957639694213867188e-01
9.373890034569717145e+00,4.329733014671563041e+01,9.029381064558347134e+02,1.656012032729669272e+02,2.047795133422904090e+00,2.490283435049348171e+01,2.490246319205650138e+01,2.490249765782633418e+01,2.490261474505977191e+01,2.490281636866187398e+01,2.490343978785946888e+01,2.490226796905506390e+01,2.505091891535069237e+01,2.509770516534036489e+01,2.488738086771964930e+01,2.504088006772995101e+01,2.488199999999999790e+01,2.473262826452255325e+01,2.498002022099169039e+01,2.486898150123158757e+01,2.486888068899686743e+01,2.486900801620350165e+01,2.486864518794608259e+01,2.486903531855208271e+01,2.486992441627052841e+01,2.486874910930906424e+01,1.877274878307537165e+02,1.877422603307184090e+02,1.878394973968982526e+02,1.879666198645591635e+02,1.879668446645736708e+02,1.878193206614971018e+02,1.879781000000000120e+02,1.878724848624875392e+02,1.878723472495536271e+02,1.878724716958651868e+02,1.878725043793400005e+02,1.878725318497344574e+02,1.878726970443751725e+02,1.878724339811058996e+02,1.878724049961850824e+02,1.878723031362175675e+02,1.878724516984418074e+02,1.878725244145585975e+02,1.878725717058637770e+02,1.878726370749405987e+02,1.878724342841491364e+02,9.229321777820587158e-02,2.723535299301147461e-01,8.603101223707199097e-02,1.411453247070312500e+00,9.037725627422332764e-02,-2.975758314132690430e+00,9.355694800615310669e-02,3.398565351963043213e-01,9.275577217340469360e-02,-8.840404103205301567e-12,9.804563224315643311e-02,2.728641271591186523e+00,9.192593395709991455e-02,-5.911034941673278809e-01,9.610673785209655762e-02,2.567730426788330078e+00,9.132543206214904785e-02,-1.219664365053176880e-01,9.087924659252166748e-02,-2.273267745971679688e+00,9.115239977836608887e-02,-8.414424061775207520e-01,9.457203745841979980e-02,0.000000000000000000e+00,1.020232886075973511e-01,-1.116750955581665039e+00,8.737326413393020630e-02,3.009517490863800049e-01
